File,Test Month,State,District,District Code,Experience in Plumbing,Pre -Test,Post -Test, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?,Grand total,Score
JH-Aug-1_0343.jpg,August,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,A,C,C,A,A,A,B,A,B,B,0,0,1,0,1,0,1,1,0,0,4,40%
JH-Aug-1_0345.jpg,August,Jharkhand,Ranchi,50 ,,Pre-Test,,B,D,C,D,,B,B,C,D,B,1,0,1,0,,1,1,0,0,0,4,40%
JH-Aug-1_0347.jpg,August,Jharkhand,Ranchi,50 ,More than 5 Years,Pre-Test,,B,D,C,A,B,A,B,B,B,D,1,0,1,0,0,0,1,0,0,1,4,40%
JH-Aug-1_0356.jpg,July,Jharkhand,Ranchi,50 ,,Pre-Test,,B,C,C,A,A,B,,,,,1,0,1,0,1,1,,,,,4,40%
JH-Aug-1_0367.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,A,C,D,B,A,B,,,,1,0,1,0,0,0,1,,,,3,30%
JH-Aug-1_0370.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,A,C,B,A,,,,,,1,0,1,1,1,,,,,,4,40%
JH-Aug-1_0599.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,,,,,B,,,C,D,1,,,,,1,,,1,1,4,40%
JH-Aug-1_0606.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,D,C,,,,B,D,,D,1,0,1,,,,1,0,,1,4,40%
JH-Aug-1_0607.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,B,,,,,B,A,,,1,1,,,,,1,1,,,4,40%
JH-Aug-1_0616.jpg,August,Jharkhand,Jamtara,42 ,3 to 5 Year,Pre-Test,,B,D,C,C,,,B,D,C,,1,0,1,0,,,1,0,1,,4,40%
JH-Aug-1_0620.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,,,,C,B,B,B,A,B,,,,,0,0,1,1,1,0,,3,30%
JH-Aug-1_0626.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,,C,,,B,B,,,,1,,1,,,1,1,,,,4,40%
JH-Aug-1_0634.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,D,C,A,,,,A,,D,1,0,1,0,,,,1,,1,4,40%
JH-Aug-1_0670.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,D,,,,B,B,D,,D,1,0,,,,1,1,0,,1,4,40%
JH-Aug-1_0672.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,C,C,C,C,,B,A,D,D,D,0,0,1,0,,1,0,0,0,1,3,30%
JH-Aug-1_0678.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,B,C,C,,B,B,,,,,1,1,0,,1,1,,,,4,40%
JH-Aug-1_0687.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,,C,A,B,B,D,B,A,1,0,,0,1,1,1,0,0,0,4,40%
JH-Aug-1_0701.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,,B,C,,B,B,D,C,,1,,0,0,,1,1,0,1,,4,40%
JH-Aug-1_0710.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,A,C,A,A,B,D,A,D,1,0,0,0,1,0,1,0,0,1,4,40%
JH-Aug-1_0712.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,C,C,,A,B,,D,,,1,0,1,,1,1,,0,,,4,40%
JH-Aug-1_0787.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,B,,C,,A,B,D,A,D,1,1,,0,,0,1,0,0,1,4,40%
JH-Aug-1_0805.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,D,A,C,A,B,B,A,A,A,,0,0,0,1,1,1,1,0,0,4,40%
JH-Aug-1_0806.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,B,,C,,,B,C,,D,1,1,,0,,,1,0,,1,4,40%
JH-Aug-1_0828.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,,A,A,A,A,B,D,1,,,,1,0,0,1,0,1,4,40%
JH-Aug-1_0830.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,B,C,A,,A,A,,B,D,1,1,1,0,,0,0,,0,1,4,40%
JH-Aug-1_0853.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,B,,B,,A,,,1,,,1,,1,,1,,,4,40%
JH-Aug-1_0868.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,,,,A,B,,A,B,,1,,,,1,1,,1,0,,4,40%
JH-Aug-1_0899.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,D,C,C,A,A,,A,,A,1,0,1,0,1,0,,1,,0,4,40%
JH-Aug-1_0973.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,A,C,C,A,A,B,D,B,,1,0,1,0,1,0,1,0,0,,4,40%
JH-Aug-1_0978.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,C,C,D,A,A,B,B,,,1,0,1,0,1,0,1,0,,,4,40%
JH-Aug-2_0025.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,C,C,,A,A,B,B,B,,1,0,1,,1,0,1,0,0,,4,40%
JH-Aug-2_0035.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,B,,C,A,A,B,D,D,A,1,1,,0,1,0,1,0,0,0,4,40%
JH-Aug-2_0040.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,C,A,A,B,A,D,,A,1,,1,0,1,1,0,0,,0,4,40%
JH-Aug-2_0047.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,B,A,A,A,A,A,A,A,A,1,1,0,0,1,0,0,1,0,0,4,40%
JH-Aug-2_0048.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,B,A,,A,B,C,B,,A,1,1,0,,1,1,0,0,,0,4,40%
JH-Aug-2_0052.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,B,A,A,A,A,A,A,A,A,1,1,0,0,1,0,0,1,0,0,4,40%
OD-AUG2_0004.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,B,D,D, A,B,D,D,D,D,1,1,0,0,1,1,0,0,0,1,5,50%
OD-AUG2_0078.jpg,August,Odisha,Balangir,2 ,,Pre-Test,,B,B, A,D, A,B, A,B,D,D,1,1,0,0,1,1,0,0,0,1,5,50%
OD-AUG2_0089.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,B, A,B,,,,,1,1,,1,1,1,,,,,5,50%
OD-AUG2_0190.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,B,C,, A,,B,,,,1,1,1,,1,,1,,,,5,50%
OD-AUG5_0119.jpg,August,Odisha,Bargarh,4 ,More than 5 Years,Pre-Test,,B,B,C,B, A, A, A,C,B, A,1,1,1,1,1,0,0,0,0,0,5,50%
OD-Jul2_0053.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,B,D,D,B,B,C,B,C,D,1,1,0,0,0,1,0,0,1,1,5,50%
OD-Jul2_0059.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,B, A,B, A,B,C,C,B,C,1,1,0,1,1,1,0,0,0,0,5,50%
OD-Jul2_0070.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,C,B,B, A,B,B,C,,,1,0,0,1,1,1,1,0,,,5,50%
OD-Jul2_0122.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,C,B,C, A, A, A, A,C,D,1,0,0,0,1,0,0,1,1,1,5,50%
OD-Jul2_0173.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B,B,C,B,,,,,,D,1,1,1,1,,,,,,1,5,50%
OD-Jul2_0224.jpg,July,Odisha,Balangir,2,,Pre-Test,,B,B,C,D, A, A,C,D, A,D,1,1,1,0,1,0,0,0,0,1,5,50%
OD-Jul2_0236.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B, A, A,C, A,B, A,,C,D,1,0,0,0,1,1,0,,1,1,5,50%
OD-Jul2_0238.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B, A,C,B,B, A, A, A,C,B,1,0,1,1,0,0,0,1,1,0,5,50%
JH-Aug-1_0083.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,B,A,C,A,A,B,D,B,A,1,1,0,0,1,0,1,0,0,0,4,40%
JH-Aug-1_0084.jpg,July,Jharkhand,Bokaro,31 ,3 to 5 Year,Pre-Test,,B,C,C,D,A,B,B,D,D,A,1,0,1,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0085.jpg,August,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,C,D,A,B,B,D,D,A,1,0,1,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0093.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,C,,B,,,D,C,D,1,0,1,,0,,,0,1,1,4,40%
JH-Aug-1_0096.jpg,August,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,C,A,A,A,B,D,B,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0101.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,,C,C,A,A,B,D,D,D,1,,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0129.jpg,August,Jharkhand,Bokaro,31 ,1 to 3 Year,Pre-Test,,B,B,C,C,,A,,D,C,D,1,1,1,0,,0,,0,1,1,5,50%
JH-Aug-1_0142.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,B,A,C,B,,,D,C,,1,1,0,0,0,,,0,1,,3,30%
JH-Aug-1_0145.jpg,July,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,B,C,A,A,B,,B,B,A,1,1,1,0,1,1,,0,0,0,5,50%
JH-Aug-1_0164.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,D,A,C,A,B,B,D,B,D,1,0,0,0,1,1,1,0,0,1,5,50%
JH-Aug-1_0268.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,D,A,A,A,B,B,D,B,D,1,0,0,0,1,1,1,0,0,1,5,50%
JH-Aug-1_0278.jpg,July,Jharkhand,Hazaribagh,41 ,1 to 3 Year,Pre-Test,,C,C,C,D,A,A,B,B,B,D,0,0,1,0,1,0,1,0,0,1,4,40%
JH-Aug-1_0280.jpg,July,Jharkhand,Hazaribagh,41 ,1 to 3 Year,Pre-Test,,B,C,C,A,A,A,B,C,B,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0285.jpg,July,Jharkhand,Hazaribagh,41 ,3 to 5 Year,Pre-Test,,B,C,C,,,A,B,A,B,D,1,0,1,,,0,1,1,0,1,5,50%
JH-Aug-1_0333.jpg,July,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,C,D,C,C,A,B,B,,B,D,0,0,1,0,1,1,1,,0,1,5,50%
JH-Aug-1_0334.jpg,July,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,B,C,B,B,,A,C,D,1,,0,0,0,1,,1,1,1,5,50%
JH-Aug-1_0337.jpg,August,Jharkhand,Hazaribagh,41 ,3 to 5 Year,Pre-Test,,B,C,C,B,,,,B,C,D,1,0,1,1,,,,0,1,1,5,50%
JH-Aug-1_0339.jpg,August,Jharkhand,Ranchi,50 ,More than 5 Years,Pre-Test,,B,C,C,A,A,A,B,D,B,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0341.jpg,August,Jharkhand,Ranchi,50 ,,Pre-Test,,B,C,C,C,A,A,B,C,B,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0346.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,C,C,A,A,A,B,C,A,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0348.jpg,July,Jharkhand,Ranchi,50 ,,Pre-Test,,B,A,C,A,A,A,B,C,B,D,1,0,1,0,1,0,1,0,0,1,5,50%
JH-Aug-1_0349.jpg,July,Jharkhand,Ranchi,50 ,,Pre-Test,,B,A,A,B,A,A,B,D,D,B,1,0,0,1,1,0,1,0,0,0,4,40%
JH-Aug-1_0350.jpg,July,Jharkhand,Ranchi,50 ,,Pre-Test,,B,B,C,C,,,B,C,B,D,1,1,1,0,,,1,0,0,1,5,50%
JH-Aug-1_0351.jpg,July,Jharkhand,Ranchi,50 ,More than 5 Years,Pre-Test,,B,D,C,C,A,A,B,A,A,A,1,0,1,0,1,0,1,1,0,0,5,50%
JH-Aug-1_0375.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,B,C,C,A,A,A,B,,D,1,1,1,0,1,0,0,0,,1,5,50%
JH-Aug-1_0393.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,B,C,A,A,A,A,,B,D,1,1,1,0,1,0,0,,0,1,5,50%
JH-Aug-1_0523.jpg,August,Jharkhand,Dhanbad,34 ,1 to 3 Year,Pre-Test,,,D,C,A,A,B,B,C,C,A,,0,1,0,1,1,1,0,1,0,5,50%
JH-Aug-1_0541.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,B,A,,A,A,C,,B,D,1,1,0,,1,0,0,,0,1,4,40%
JH-Aug-1_0585.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,,C,,C,A,B,B,A,B,D,,0,,0,1,1,1,1,0,1,5,50%
JH-Aug-1_0610.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,C,,,,B,,C,D,1,,1,,,,1,,1,1,5,50%
JH-Aug-1_0612.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,C,C,C,A,B,B,D,B,,1,0,1,0,1,1,1,0,0,,5,50%
JH-Aug-1_0623.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,,,A,A,A,,A,C,D,1,,,0,1,0,,1,1,1,5,50%
JH-Aug-1_0673.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,B,D,,,A,B,B,D,,D,1,0,,,1,1,1,0,,1,5,50%
JH-Aug-1_0674.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,C,C,A,B,B,B,D,B,D,1,0,1,0,0,1,1,0,0,1,5,50%
JH-Aug-1_0692.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,C,C,A,B,B,D,B,C,1,0,1,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0693.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,D,C,B,B,B,D,C,C,1,0,0,0,0,1,1,0,1,0,4,40%
JH-Aug-1_0694.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,B,,C,A,B,B,C,B,C,1,1,,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0695.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,D,C,A,B,B,D,C,C,1,0,0,0,1,1,1,0,1,0,5,50%
JH-Aug-1_0697.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,,C,C,A,A,B,D,,D,1,,1,0,1,0,1,0,,1,5,50%
JH-Aug-1_0699.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,D,C,D,A,B,B,D,B,C,1,0,1,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0702.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,D,B,C,,B,B,,C,D,1,0,0,0,,1,1,,1,1,5,50%
JH-Aug-1_0707.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,A,B,A,B,B,C,D,B,1,0,0,1,1,1,1,0,0,0,5,50%
JH-Aug-1_0709.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,C,C,,A,A,B,B,D,A,D,0,0,,0,1,1,1,0,0,1,4,40%
JH-Aug-1_0711.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,B,C,A,,B,B,B,D,,D,1,0,0,,0,1,1,0,,1,4,40%
JH-Aug-1_0713.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,C,B,A,B,,,,,1,0,1,1,1,1,,,,,5,50%
JH-Aug-1_0776.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,B,,C,A,,B,A,A,D,,1,,0,1,,1,1,0,1,5,50%
JH-Aug-1_0781.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,D,D,C,A,B,B,D,A,D,1,0,0,0,1,1,1,0,0,1,5,50%
JH-Aug-1_0799.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,C,C,C,A,,B,A,C,A,,0,1,0,1,,1,1,1,0,5,50%
JH-Aug-1_0804.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,A,C,C,C,A,B,B,A,B,A,0,0,1,0,1,1,1,1,0,0,5,50%
JH-Aug-1_0810.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,D,D,D,A,B,B,C,C,,1,0,0,0,1,1,1,0,1,,5,50%
JH-Aug-1_0850.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,D,C,C,,B,B,A,B,C,1,0,1,0,,1,1,1,0,0,5,50%
JH-Aug-1_0852.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,D,A,B,B,,C,,1,,,0,1,1,1,,1,,5,50%
JH-Aug-1_0856.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,B,C,B,,,,A,,,1,1,1,1,,,,1,,,5,50%
JH-Aug-1_0870.jpg,August,Jharkhand,Dhanbad,34 ,1 to 3 Year,Pre-Test,,B,D,C,C,A,,B,A,B,C,1,0,1,0,1,,1,1,0,0,5,50%
JH-Aug-1_0902.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,A,C,C,A,B,B,D,B,A,1,0,1,0,1,1,1,0,0,0,5,50%
JH-Aug-1_0984.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,C,,C,A,B,B,D,B,D,1,0,,0,1,1,1,0,0,1,5,50%
JH-Aug-1_0990.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,C,C,C,A,B,B,D,B,,1,0,1,0,1,1,1,0,0,,5,50%
JH-Aug-2_0028.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,A,C,,A,A,B,D,C,A,1,0,1,,1,0,1,0,1,0,5,50%
JH-Aug-2_0029.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,C,A,,A,A,B,D,C,A,1,0,0,,1,0,1,0,1,0,4,40%
JH-Aug-2_0044.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,A,B,B,A,B,B,B,B,B,1,0,0,1,1,1,1,0,0,0,5,50%
JH-Aug-2_0049.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,B,A,C,A,B,C,B,C,A,1,1,0,0,1,1,0,0,1,0,5,50%
JH-Aug-3_0001.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,B,A,C,D,A,A,B,B,D,D,1,0,1,0,1,0,1,0,0,1,5,50%
OD-AUG2_0132.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,C,B,,B,B,,,,1,1,1,1,,1,1,,,,6,60%
OD-AUG2_0153.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,C,B, A,B,,, A,,1,1,1,1,1,1,,,0,,6,60%
OD-AUG5_0002.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,,B,C,,,,B, A,C,D,,1,1,,,,1,1,1,1,6,60%
OD-AUG5_0087.jpg,August,Odisha,Boudh,6 ,More than 5 Years,Pre-Test,,B,,,B, A,B,B,C,B,D,1,,,1,1,1,1,0,0,1,6,60%
OD-Jul1_0045.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,D,B,C,B, A,B,B,,,,0,1,1,1,1,1,1,,,,6,60%
OD-Jul2_0060.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,B, A,C, A,B,B, A,B,C,1,1,0,0,1,1,1,1,0,0,6,60%
OD-Jul2_0073.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,D,C,D, A,B,B,C,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
OD-Jul2_0108.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,,,C,B, A,B,C,,C,D,,,1,1,1,1,0,,1,1,6,60%
OD-Jul2_0109.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,B,C,, A,B,,,,D,1,1,1,,1,1,,,,1,6,60%
OD-Jul2_0194.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,C,D, A,B,C,D,D,D,1,1,1,0,1,1,0,0,0,1,6,60%
OD-Jul2_0208.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,B, A,B,B, A,B, A,C,B,1,1,0,1,0,0,1,1,1,0,6,60%
OD-Jul2_0228.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,C,, A, A,D,,C,D,1,1,1,,1,0,0,,1,1,6,60%
OD-Jul2_0239.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,, A,B,C,D, A,B,C, A,C,B,0,1,1,0,1,1,0,1,1,0,6,60%
JH-Aug-1_0032.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,A,B,C,A,B,B,B,,,,0,1,1,0,0,1,1,,,,4,40%
JH-Aug-1_0060.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,A,C,C,A,B,B,D,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0080.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,A,C,C,A,B,B,D,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0089.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,A,B,A,C,B,B,B,D,C,A,0,1,0,0,0,1,1,0,1,0,4,40%
JH-Aug-1_0099.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,B,A,C,A,B,B,D,B,D,1,1,0,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0269.jpg,July,Jharkhand,Hazaribagh,41 ,Less than 1 Year,Pre-Test,,A,B,B,A,A,B,B,C,B,D,0,1,0,0,1,1,1,0,0,1,5,50%
JH-Aug-1_0270.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,B,B,A,A,B,B,D,B,D,1,1,0,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0272.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,D,C,D,A,B,B,D,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0329.jpg,July,Jharkhand,Dhanbad,34 ,,Pre-Test,,A,D,A,C,A,B,A,A,C,D,0,0,0,0,1,1,0,1,1,1,5,50%
JH-Aug-1_0330.jpg,July,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,B,D,C,C,A,B,B,B,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0331.jpg,July,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,D,C,B,A,A,B,B,B,D,1,0,1,1,1,0,1,0,0,1,6,60%
JH-Aug-1_0335.jpg,July,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,D,C,B,,B,C,A,C,C,1,0,1,1,,1,0,1,1,0,6,60%
JH-Aug-1_0336.jpg,August,Jharkhand,Hazaribagh,41 ,3 to 5 Year,Pre-Test,,B,A,C,B,A,A,C,C,C,D,1,0,1,1,1,0,0,0,1,1,6,60%
JH-Aug-1_0409.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,B,C,B,A,B,,,,,1,1,1,1,1,1,,,,,6,60%
JH-Aug-1_0437.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,B,C,B,A,,,A,,B,1,1,1,1,1,,,1,,0,6,60%
JH-Aug-1_0438.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,B,C,C,A,B,C,A,B,,1,1,1,0,1,1,0,1,0,,6,60%
JH-Aug-1_0540.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,B,C,B,B,B,B,C,,,1,1,1,1,0,1,1,0,,,6,60%
JH-Aug-1_0555.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,C,C,C,B,B,B,C,C,A,1,0,1,0,0,1,1,0,1,0,5,50%
JH-Aug-1_0587.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,C,,C,A,B,B,A,B,D,1,0,,0,1,1,1,1,0,1,6,60%
JH-Aug-1_0613.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,B,A,,A,B,B,D,B,D,,1,0,,1,1,1,0,0,1,5,50%
JH-Aug-1_0621.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,B,C,C,A,B,B,D,,,1,1,1,0,1,1,1,0,,,6,60%
JH-Aug-1_0631.jpg,August,Jharkhand,Jamtara,42 ,3 to 5 Year,Pre-Test,,B,,,A,A,B,B,A,B,D,1,,,0,1,1,1,1,0,1,6,60%
JH-Aug-1_0639.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,B,C,C,A,A,B,B,B,D,1,1,1,0,1,0,1,0,0,1,6,60%
JH-Aug-1_0644.jpg,August,Jharkhand,Giridih,38 ,Less than 1 Year,Pre-Test,,B,C,C,C,A,B,B,D,B,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0671.jpg,August,Jharkhand,Giridih,38 ,Less than 1 Year,Pre-Test,,B,,C,C,A,B,B,D,B,D,1,,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0684.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,C,C,A,B,B,D,D,D,1,0,1,0,1,1,1,0,0,1,6,60%
JH-Aug-1_0690.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,A,C,C,A,B,B,D,D,D,1,0,1,0,1,1,1,0,0,1,6,60%
